"Correlation id","Operation name","Status","Event category","Level","Time","Subscription","Event initiated by","Resource type","Resource group","Resource"
"a7bcbe35-3403-4660-920f-253abbd2e2f3","Health Event Resolved","Resolved","Resource Health","Informational","2026-08-14T20:21:44.294Z","6ad49bb6-a255-4718-b1c5-dce7e90c4130","","MICROSOFT.COMPUTE/virtualmachinescalesets","MC_RG-DR-PRIMARY-EASTUS_AKS-PRIMARY-EASTUS_EASTUS","/SUBSCRIPTIONS/6AD49BB6-A255-4718-B1C5-DCE7E90C4130/RESOURCEGROUPS/MC_RG-DR-PRIMARY-EASTUS_AKS-PRIMARY-EASTUS_EASTUS/PROVIDERS/MICROSOFT.COMPUTE/VIRTUALMACHINESCALESETS/AKS-NODEPOOL1-17411545-VMSS"
"860ae118-bf0a-46f3-9b36-b2703eba8a85","CreateNotifications","Failed","Administrative","Error","2026-08-14T20:17:34.647Z","6ad49bb6-a255-4718-b1c5-dce7e90c4130","zinal3933@gmail.com","Microsoft.Insights/actionGroups","rg-dr-primary-eastus","/subscriptions/6ad49bb6-a255-4718-b1c5-dce7e90c4130/resourceGroups/rg-dr-primary-eastus/providers/Microsoft.Insights/actionGroups/ag-dr-alerts"
"860ae118-bf0a-46f3-9b36-b2703eba8a85","CreateNotifications","Started","Administrative","Informational","2026-08-14T20:17:34.429Z","6ad49bb6-a255-4718-b1c5-dce7e90c4130","zinal3933@gmail.com","Microsoft.Insights/actionGroups","rg-dr-primary-eastus","/subscriptions/6ad49bb6-a255-4718-b1c5-dce7e90c4130/resourceGroups/rg-dr-primary-eastus/providers/Microsoft.Insights/actionGroups/ag-dr-alerts"
"7cb8a8e7-7055-4c31-a54a-6badd7bc4bf4","Stop Managed Cluster","Succeeded","Administrative","Informational","2026-08-14T20:09:56.969Z","6ad49bb6-a255-4718-b1c5-dce7e90c4130","zinal3933@gmail.com","Microsoft.ContainerService/managedClusters","rg-dr-primary-eastus","/subscriptions/6ad49bb6-a255-4718-b1c5-dce7e90c4130/resourceGroups/rg-dr-primary-eastus/providers/Microsoft.ContainerService/managedClusters/aks-primary-eastus"
"7cb8a8e7-7055-4c31-a54a-6badd7bc4bf4","Stop Managed Cluster","Started","Administrative","Informational","2026-08-14T20:08:09.160Z","6ad49bb6-a255-4718-b1c5-dce7e90c4130","zinal3933@gmail.com","Microsoft.ContainerService/managedClusters","rg-dr-primary-eastus","/subscriptions/6ad49bb6-a255-4718-b1c5-dce7e90c4130/resourceGroups/rg-dr-primary-eastus/providers/Microsoft.ContainerService/managedClusters/aks-primary-eastus"
"7cb8a8e7-7055-4c31-a54a-6badd7bc4bf4","Stop Managed Cluster","Accepted","Administrative","Informational","2026-08-14T20:08:09.739Z","6ad49bb6-a255-4718-b1c5-dce7e90c4130","zinal3933@gmail.com","Microsoft.ContainerService/managedClusters","rg-dr-primary-eastus","/subscriptions/6ad49bb6-a255-4718-b1c5-dce7e90c4130/resourceGroups/rg-dr-primary-eastus/providers/Microsoft.ContainerService/managedClusters/aks-primary-eastus"
"7cb8a8e7-7055-4c31-a54a-6badd7bc4bf4","Delete Virtual Machines in a Virtual Machine Scale Set","Started","Administrative","Informational","2026-08-14T20:08:15.974Z","6ad49bb6-a255-4718-b1c5-dce7e90c4130","AzureContainerService","Microsoft.Compute/virtualMachineScaleSets","MC_rg-dr-primary-eastus_aks-primary-eastus_eastus","/subscriptions/6ad49bb6-a255-4718-b1c5-dce7e90c4130/resourceGroups/MC_rg-dr-primary-eastus_aks-primary-eastus_eastus/providers/Microsoft.Compute/virtualMachineScaleSets/aks-nodepool1-17411545-vmss"
"7cb8a8e7-7055-4c31-a54a-6badd7bc4bf4","Delete Virtual Machines in a Virtual Machine Scale Set","Accepted","Administrative","Informational","2026-08-14T20:08:16.052Z","6ad49bb6-a255-4718-b1c5-dce7e90c4130","AzureContainerService","Microsoft.Compute/virtualMachineScaleSets","MC_rg-dr-primary-eastus_aks-primary-eastus_eastus","/subscriptions/6ad49bb6-a255-4718-b1c5-dce7e90c4130/resourceGroups/MC_rg-dr-primary-eastus_aks-primary-eastus_eastus/providers/Microsoft.Compute/virtualMachineScaleSets/aks-nodepool1-17411545-vmss"
"7cb8a8e7-7055-4c31-a54a-6badd7bc4bf4","Delete Virtual Machines in a Virtual Machine Scale Set","Succeeded","Administrative","Informational","2026-08-14T20:08:19.798Z","6ad49bb6-a255-4718-b1c5-dce7e90c4130","AzureContainerService","Microsoft.Compute/virtualMachineScaleSets","MC_rg-dr-primary-eastus_aks-primary-eastus_eastus","/subscriptions/6ad49bb6-a255-4718-b1c5-dce7e90c4130/resourceGroups/MC_rg-dr-primary-eastus_aks-primary-eastus_eastus/providers/Microsoft.Compute/virtualMachineScaleSets/aks-nodepool1-17411545-vmss"
"df8a6f00-4745-4c09-821d-4c1ffee6993f","Health Event Activated","Active","Resource Health","Critical","2026-08-14T20:09:42.877Z","6ad49bb6-a255-4718-b1c5-dce7e90c4130","","MICROSOFT.COMPUTE/virtualmachinescalesets","MC_RG-DR-PRIMARY-EASTUS_AKS-PRIMARY-EASTUS_EASTUS","/SUBSCRIPTIONS/6AD49BB6-A255-4718-B1C5-DCE7E90C4130/RESOURCEGROUPS/MC_RG-DR-PRIMARY-EASTUS_AKS-PRIMARY-EASTUS_EASTUS/PROVIDERS/MICROSOFT.COMPUTE/VIRTUALMACHINESCALESETS/AKS-NODEPOOL1-17411545-VMSS"
"df8a6f00-4745-4c09-821d-4c1ffee6993f","Health Event Updated","Updated","Resource Health","Informational","2026-08-14T20:09:42.877Z","6ad49bb6-a255-4718-b1c5-dce7e90c4130","","MICROSOFT.COMPUTE/virtualmachinescalesets","MC_RG-DR-PRIMARY-EASTUS_AKS-PRIMARY-EASTUS_EASTUS","/SUBSCRIPTIONS/6AD49BB6-A255-4718-B1C5-DCE7E90C4130/RESOURCEGROUPS/MC_RG-DR-PRIMARY-EASTUS_AKS-PRIMARY-EASTUS_EASTUS/PROVIDERS/MICROSOFT.COMPUTE/VIRTUALMACHINESCALESETS/AKS-NODEPOOL1-17411545-VMSS"
"a7bcbe35-3403-4660-920f-253abbd2e2f3","Health Event Activated","Active","Resource Health","Critical","2026-08-14T20:09:30.830Z","6ad49bb6-a255-4718-b1c5-dce7e90c4130","","MICROSOFT.COMPUTE/virtualmachinescalesets","MC_RG-DR-PRIMARY-EASTUS_AKS-PRIMARY-EASTUS_EASTUS","/SUBSCRIPTIONS/6AD49BB6-A255-4718-B1C5-DCE7E90C4130/RESOURCEGROUPS/MC_RG-DR-PRIMARY-EASTUS_AKS-PRIMARY-EASTUS_EASTUS/PROVIDERS/MICROSOFT.COMPUTE/VIRTUALMACHINESCALESETS/AKS-NODEPOOL1-17411545-VMSS"
"a7bcbe35-3403-4660-920f-253abbd2e2f3","Health Event Resolved","Resolved","Resource Health","Informational","2026-08-14T20:00:59.566Z","6ad49bb6-a255-4718-b1c5-dce7e90c4130","","MICROSOFT.COMPUTE/virtualmachinescalesets","MC_RG-DR-PRIMARY-EASTUS_AKS-PRIMARY-EASTUS_EASTUS","/SUBSCRIPTIONS/6AD49BB6-A255-4718-B1C5-DCE7E90C4130/RESOURCEGROUPS/MC_RG-DR-PRIMARY-EASTUS_AKS-PRIMARY-EASTUS_EASTUS/PROVIDERS/MICROSOFT.COMPUTE/VIRTUALMACHINESCALESETS/AKS-NODEPOOL1-17411545-VMSS"
"a7bcbe35-3403-4660-920f-253abbd2e2f3","Health Event Updated","Updated","Resource Health","Informational","2026-08-14T20:09:30.830Z","6ad49bb6-a255-4718-b1c5-dce7e90c4130","","MICROSOFT.COMPUTE/virtualmachinescalesets","MC_RG-DR-PRIMARY-EASTUS_AKS-PRIMARY-EASTUS_EASTUS","/SUBSCRIPTIONS/6AD49BB6-A255-4718-B1C5-DCE7E90C4130/RESOURCEGROUPS/MC_RG-DR-PRIMARY-EASTUS_AKS-PRIMARY-EASTUS_EASTUS/PROVIDERS/MICROSOFT.COMPUTE/VIRTUALMACHINESCALESETS/AKS-NODEPOOL1-17411545-VMSS"
"522bbfa7-9543-4cdb-8dc6-9d9d2a9fcf6b","Health Event Activated","Active","Resource Health","Informational","2026-08-14T20:08:18.102Z","6ad49bb6-a255-4718-b1c5-dce7e90c4130","","MICROSOFT.COMPUTE/virtualmachinescalesets/virtualmachines","MC_RG-DR-PRIMARY-EASTUS_AKS-PRIMARY-EASTUS_EASTUS","/SUBSCRIPTIONS/6AD49BB6-A255-4718-B1C5-DCE7E90C4130/RESOURCEGROUPS/MC_RG-DR-PRIMARY-EASTUS_AKS-PRIMARY-EASTUS_EASTUS/PROVIDERS/MICROSOFT.COMPUTE/VIRTUALMACHINESCALESETS/AKS-NODEPOOL1-17411545-VMSS/VIRTUALMACHINES/1"
"522bbfa7-9543-4cdb-8dc6-9d9d2a9fcf6b","Health Event Updated","Updated","Resource Health","Informational","2026-08-14T20:08:17.184Z","6ad49bb6-a255-4718-b1c5-dce7e90c4130","","MICROSOFT.COMPUTE/virtualmachinescalesets/virtualmachines","MC_RG-DR-PRIMARY-EASTUS_AKS-PRIMARY-EASTUS_EASTUS","/SUBSCRIPTIONS/6AD49BB6-A255-4718-B1C5-DCE7E90C4130/RESOURCEGROUPS/MC_RG-DR-PRIMARY-EASTUS_AKS-PRIMARY-EASTUS_EASTUS/PROVIDERS/MICROSOFT.COMPUTE/VIRTUALMACHINESCALESETS/AKS-NODEPOOL1-17411545-VMSS/VIRTUALMACHINES/1"
"a4331788-276d-493e-8f0e-28d1e6530fb0","Create or Update Network Security Group","Succeeded","Administrative","Informational","2026-08-14T20:08:17.392Z","6ad49bb6-a255-4718-b1c5-dce7e90c4130","aks-primary-eastus","Microsoft.Network/networkSecurityGroups","mc_rg-dr-primary-eastus_aks-primary-eastus_eastus","/subscriptions/6ad49bb6-a255-4718-b1c5-dce7e90c4130/resourceGroups/mc_rg-dr-primary-eastus_aks-primary-eastus_eastus/providers/Microsoft.Network/networkSecurityGroups/aks-agentpool-26619185-nsg"
"a4331788-276d-493e-8f0e-28d1e6530fb0","Create or Update Network Security Group","Started","Administrative","Informational","2026-08-14T20:08:17.267Z","6ad49bb6-a255-4718-b1c5-dce7e90c4130","aks-primary-eastus","Microsoft.Network/networkSecurityGroups","mc_rg-dr-primary-eastus_aks-primary-eastus_eastus","/subscriptions/6ad49bb6-a255-4718-b1c5-dce7e90c4130/resourceGroups/mc_rg-dr-primary-eastus_aks-primary-eastus_eastus/providers/Microsoft.Network/networkSecurityGroups/aks-agentpool-26619185-nsg"
"68068079-3e15-4642-a535-2471d3515c90","Health Event Updated","Updated","Resource Health","Informational","2026-08-14T20:08:17.091Z","6ad49bb6-a255-4718-b1c5-dce7e90c4130","","MICROSOFT.COMPUTE/virtualmachinescalesets/virtualmachines","MC_RG-DR-PRIMARY-EASTUS_AKS-PRIMARY-EASTUS_EASTUS","/SUBSCRIPTIONS/6AD49BB6-A255-4718-B1C5-DCE7E90C4130/RESOURCEGROUPS/MC_RG-DR-PRIMARY-EASTUS_AKS-PRIMARY-EASTUS_EASTUS/PROVIDERS/MICROSOFT.COMPUTE/VIRTUALMACHINESCALESETS/AKS-NODEPOOL1-17411545-VMSS/VIRTUALMACHINES/1"
"17703227-dfa1-4c04-b462-0b9fae137f1d","Create or Update Load Balancer","Succeeded","Administrative","Informational","2026-08-14T19:59:02.091Z","6ad49bb6-a255-4718-b1c5-dce7e90c4130","AzureContainerService","Microsoft.Network/loadBalancers","MC_rg-dr-primary-eastus_aks-primary-eastus_eastus","/subscriptions/6ad49bb6-a255-4718-b1c5-dce7e90c4130/resourcegroups/MC_rg-dr-primary-eastus_aks-primary-eastus_eastus/providers/Microsoft.Network/loadBalancers/kubernetes"
"17703227-dfa1-4c04-b462-0b9fae137f1d","Start Managed Cluster","Started","Administrative","Informational","2026-08-14T19:48:56.035Z","6ad49bb6-a255-4718-b1c5-dce7e90c4130","zinal3933@gmail.com","Microsoft.ContainerService/managedClusters","rg-dr-primary-eastus","/subscriptions/6ad49bb6-a255-4718-b1c5-dce7e90c4130/resourceGroups/rg-dr-primary-eastus/providers/Microsoft.ContainerService/managedClusters/aks-primary-eastus"
"17703227-dfa1-4c04-b462-0b9fae137f1d","Start Managed Cluster","Accepted","Administrative","Informational","2026-08-14T19:48:56.395Z","6ad49bb6-a255-4718-b1c5-dce7e90c4130","zinal3933@gmail.com","Microsoft.ContainerService/managedClusters","rg-dr-primary-eastus","/subscriptions/6ad49bb6-a255-4718-b1c5-dce7e90c4130/resourceGroups/rg-dr-primary-eastus/providers/Microsoft.ContainerService/managedClusters/aks-primary-eastus"
"17703227-dfa1-4c04-b462-0b9fae137f1d","Update resource group","Started","Administrative","Informational","2026-08-14T19:48:57.081Z","6ad49bb6-a255-4718-b1c5-dce7e90c4130","AzureContainerService","Microsoft.Resources/subscriptions/resourcegroups","MC_rg-dr-primary-eastus_aks-primary-eastus_eastus","/subscriptions/6ad49bb6-a255-4718-b1c5-dce7e90c4130/resourcegroups/MC_rg-dr-primary-eastus_aks-primary-eastus_eastus"
"17703227-dfa1-4c04-b462-0b9fae137f1d","Update resource group","Succeeded","Administrative","Informational","2026-08-14T19:48:59.206Z","6ad49bb6-a255-4718-b1c5-dce7e90c4130","AzureContainerService","Microsoft.Resources/subscriptions/resourcegroups","MC_rg-dr-primary-eastus_aks-primary-eastus_eastus","/subscriptions/6ad49bb6-a255-4718-b1c5-dce7e90c4130/resourcegroups/MC_rg-dr-primary-eastus_aks-primary-eastus_eastus"
"17703227-dfa1-4c04-b462-0b9fae137f1d","Create or Update Load Balancer","Started","Administrative","Informational","2026-08-14T19:49:01.831Z","6ad49bb6-a255-4718-b1c5-dce7e90c4130","AzureContainerService","Microsoft.Network/loadBalancers","MC_rg-dr-primary-eastus_aks-primary-eastus_eastus","/subscriptions/6ad49bb6-a255-4718-b1c5-dce7e90c4130/resourceGroups/MC_rg-dr-primary-eastus_aks-primary-eastus_eastus/providers/Microsoft.Network/loadBalancers/kubernetes"
"17703227-dfa1-4c04-b462-0b9fae137f1d","Create or Update Load Balancer","Succeeded","Administrative","Informational","2026-08-14T19:49:01.987Z","6ad49bb6-a255-4718-b1c5-dce7e90c4130","AzureContainerService","Microsoft.Network/loadBalancers","MC_rg-dr-primary-eastus_aks-primary-eastus_eastus","/subscriptions/6ad49bb6-a255-4718-b1c5-dce7e90c4130/resourceGroups/MC_rg-dr-primary-eastus_aks-primary-eastus_eastus/providers/Microsoft.Network/loadBalancers/kubernetes"
"17703227-dfa1-4c04-b462-0b9fae137f1d","Delete Public Ip Address","Started","Administrative","Informational","2026-08-14T19:49:02.112Z","6ad49bb6-a255-4718-b1c5-dce7e90c4130","AzureContainerService","Microsoft.Network/publicIPAddresses","MC_rg-dr-primary-eastus_aks-primary-eastus_eastus","/subscriptions/6ad49bb6-a255-4718-b1c5-dce7e90c4130/resourceGroups/MC_rg-dr-primary-eastus_aks-primary-eastus_eastus/providers/Microsoft.Network/publicIPAddresses/aks-managed-temp-outbound-ip"
"17703227-dfa1-4c04-b462-0b9fae137f1d","Delete Public Ip Address","Succeeded","Administrative","Informational","2026-08-14T19:49:02.128Z","6ad49bb6-a255-4718-b1c5-dce7e90c4130","AzureContainerService","Microsoft.Network/publicIPAddresses","MC_rg-dr-primary-eastus_aks-primary-eastus_eastus","/subscriptions/6ad49bb6-a255-4718-b1c5-dce7e90c4130/resourceGroups/MC_rg-dr-primary-eastus_aks-primary-eastus_eastus/providers/Microsoft.Network/publicIPAddresses/aks-managed-temp-outbound-ip"
"17703227-dfa1-4c04-b462-0b9fae137f1d","Set Resource Ownership","Started","Administrative","Informational","2026-08-14T19:49:04.175Z","6ad49bb6-a255-4718-b1c5-dce7e90c4130","AzureContainerService","Microsoft.Network/locations","","/subscriptions/6ad49bb6-a255-4718-b1c5-dce7e90c4130/providers/Microsoft.Network/locations/eastus"
"17703227-dfa1-4c04-b462-0b9fae137f1d","Set Resource Ownership","Accepted","Administrative","Informational","2026-08-14T19:49:04.237Z","6ad49bb6-a255-4718-b1c5-dce7e90c4130","AzureContainerService","Microsoft.Network/locations","","/subscriptions/6ad49bb6-a255-4718-b1c5-dce7e90c4130/providers/Microsoft.Network/locations/eastus"
"17703227-dfa1-4c04-b462-0b9fae137f1d","Create or Update Virtual Machine Scale Set","Started","Administrative","Informational","2026-08-14T19:50:46.924Z","6ad49bb6-a255-4718-b1c5-dce7e90c4130","AzureContainerService","Microsoft.Compute/virtualMachineScaleSets","MC_rg-dr-primary-eastus_aks-primary-eastus_eastus","/subscriptions/6ad49bb6-a255-4718-b1c5-dce7e90c4130/resourceGroups/MC_rg-dr-primary-eastus_aks-primary-eastus_eastus/providers/Microsoft.Compute/virtualMachineScaleSets/aks-nodepool1-17411545-vmss"
"17703227-dfa1-4c04-b462-0b9fae137f1d","Create or Update Virtual Machine Scale Set","Accepted","Administrative","Informational","2026-08-14T19:50:48.705Z","6ad49bb6-a255-4718-b1c5-dce7e90c4130","AzureContainerService","Microsoft.Compute/virtualMachineScaleSets","MC_rg-dr-primary-eastus_aks-primary-eastus_eastus","/subscriptions/6ad49bb6-a255-4718-b1c5-dce7e90c4130/resourceGroups/MC_rg-dr-primary-eastus_aks-primary-eastus_eastus/providers/Microsoft.Compute/virtualMachineScaleSets/aks-nodepool1-17411545-vmss"
"17703227-dfa1-4c04-b462-0b9fae137f1d","Create or Update Virtual Machine Scale Set","Started","Administrative","Informational","2026-08-14T19:51:16.283Z","6ad49bb6-a255-4718-b1c5-dce7e90c4130","AzureContainerService","Microsoft.Compute/virtualMachineScaleSets","MC_rg-dr-primary-eastus_aks-primary-eastus_eastus","/subscriptions/6ad49bb6-a255-4718-b1c5-dce7e90c4130/resourceGroups/MC_rg-dr-primary-eastus_aks-primary-eastus_eastus/providers/Microsoft.Compute/virtualMachineScaleSets/aks-nodepool1-17411545-vmss"
"17703227-dfa1-4c04-b462-0b9fae137f1d","Create or Update Virtual Machine Scale Set","Accepted","Administrative","Informational","2026-08-14T19:51:16.486Z","6ad49bb6-a255-4718-b1c5-dce7e90c4130","AzureContainerService","Microsoft.Compute/virtualMachineScaleSets","MC_rg-dr-primary-eastus_aks-primary-eastus_eastus","/subscriptions/6ad49bb6-a255-4718-b1c5-dce7e90c4130/resourceGroups/MC_rg-dr-primary-eastus_aks-primary-eastus_eastus/providers/Microsoft.Compute/virtualMachineScaleSets/aks-nodepool1-17411545-vmss"
"17703227-dfa1-4c04-b462-0b9fae137f1d","Create or Update Virtual Machine Scale Set","Succeeded","Administrative","Informational","2026-08-14T19:52:28.611Z","6ad49bb6-a255-4718-b1c5-dce7e90c4130","AzureContainerService","Microsoft.Compute/virtualMachineScaleSets","MC_rg-dr-primary-eastus_aks-primary-eastus_eastus","/subscriptions/6ad49bb6-a255-4718-b1c5-dce7e90c4130/resourcegroups/MC_rg-dr-primary-eastus_aks-primary-eastus_eastus/providers/Microsoft.Compute/virtualMachineScaleSets/aks-nodepool1-17411545-vmss"
"17703227-dfa1-4c04-b462-0b9fae137f1d","Create or Update Virtual Machine Scale Set","Succeeded","Administrative","Informational","2026-08-14T19:52:28.690Z","6ad49bb6-a255-4718-b1c5-dce7e90c4130","AzureContainerService","Microsoft.Compute/virtualMachineScaleSets","MC_rg-dr-primary-eastus_aks-primary-eastus_eastus","/subscriptions/6ad49bb6-a255-4718-b1c5-dce7e90c4130/resourcegroups/MC_rg-dr-primary-eastus_aks-primary-eastus_eastus/providers/Microsoft.Compute/virtualMachineScaleSets/aks-nodepool1-17411545-vmss"
"17703227-dfa1-4c04-b462-0b9fae137f1d","Validate Deployment","Started","Administrative","Informational","2026-08-14T19:52:46.046Z","6ad49bb6-a255-4718-b1c5-dce7e90c4130","AzureContainerService","Microsoft.Resources/deployments","MC_rg-dr-primary-eastus_aks-primary-eastus_eastus","/subscriptions/6ad49bb6-a255-4718-b1c5-dce7e90c4130/resourceGroups/MC_rg-dr-primary-eastus_aks-primary-eastus_eastus/providers/Microsoft.Resources/deployments/testCreateExtensions"
"17703227-dfa1-4c04-b462-0b9fae137f1d","Validate Deployment","Succeeded","Administrative","Informational","2026-08-14T19:52:46.780Z","6ad49bb6-a255-4718-b1c5-dce7e90c4130","AzureContainerService","Microsoft.Resources/deployments","MC_rg-dr-primary-eastus_aks-primary-eastus_eastus","/subscriptions/6ad49bb6-a255-4718-b1c5-dce7e90c4130/resourceGroups/MC_rg-dr-primary-eastus_aks-primary-eastus_eastus/providers/Microsoft.Resources/deployments/testCreateExtensions"
"17703227-dfa1-4c04-b462-0b9fae137f1d","Start Managed Cluster","Succeeded","Administrative","Informational","2026-08-14T19:53:01.580Z","6ad49bb6-a255-4718-b1c5-dce7e90c4130","zinal3933@gmail.com","Microsoft.ContainerService/managedClusters","rg-dr-primary-eastus","/subscriptions/6ad49bb6-a255-4718-b1c5-dce7e90c4130/resourceGroups/rg-dr-primary-eastus/providers/Microsoft.ContainerService/managedClusters/aks-primary-eastus"
"63830126-a32f-4c00-95ae-7956715ab11c","Create or update activity log alert","Succeeded","Administrative","Informational","2026-08-14T19:56:30.947Z","6ad49bb6-a255-4718-b1c5-dce7e90c4130","zinal3933@gmail.com","Microsoft.Insights/activityLogAlerts","rg-dr-primary-eastus","/subscriptions/6ad49bb6-a255-4718-b1c5-dce7e90c4130/resourcegroups/rg-dr-primary-eastus/providers/Microsoft.Insights/activityLogAlerts/alert-aks-primary-health"
"63830126-a32f-4c00-95ae-7956715ab11c","Create or update activity log alert","Started","Administrative","Informational","2026-08-14T19:46:30.105Z","6ad49bb6-a255-4718-b1c5-dce7e90c4130","zinal3933@gmail.com","Microsoft.Insights/activityLogAlerts","rg-dr-primary-eastus","/subscriptions/6ad49bb6-a255-4718-b1c5-dce7e90c4130/resourceGroups/rg-dr-primary-eastus/providers/Microsoft.Insights/activityLogAlerts/alert-aks-primary-health"
"63830126-a32f-4c00-95ae-7956715ab11c","Create or update activity log alert","Succeeded","Administrative","Informational","2026-08-14T19:46:31.042Z","6ad49bb6-a255-4718-b1c5-dce7e90c4130","zinal3933@gmail.com","Microsoft.Insights/activityLogAlerts","rg-dr-primary-eastus","/subscriptions/6ad49bb6-a255-4718-b1c5-dce7e90c4130/resourceGroups/rg-dr-primary-eastus/providers/Microsoft.Insights/activityLogAlerts/alert-aks-primary-health"
"f493fec4-f3da-43ae-90f7-5fde90efa9ae","Create or Update Network Security Group","Succeeded","Administrative","Informational","2026-08-14T19:51:22.086Z","6ad49bb6-a255-4718-b1c5-dce7e90c4130","aks-primary-eastus","Microsoft.Network/networkSecurityGroups","mc_rg-dr-primary-eastus_aks-primary-eastus_eastus","/subscriptions/6ad49bb6-a255-4718-b1c5-dce7e90c4130/resourceGroups/mc_rg-dr-primary-eastus_aks-primary-eastus_eastus/providers/Microsoft.Network/networkSecurityGroups/aks-agentpool-26619185-nsg"
"f493fec4-f3da-43ae-90f7-5fde90efa9ae","Create or Update Network Security Group","Started","Administrative","Informational","2026-08-14T19:51:21.977Z","6ad49bb6-a255-4718-b1c5-dce7e90c4130","aks-primary-eastus","Microsoft.Network/networkSecurityGroups","mc_rg-dr-primary-eastus_aks-primary-eastus_eastus","/subscriptions/6ad49bb6-a255-4718-b1c5-dce7e90c4130/resourceGroups/mc_rg-dr-primary-eastus_aks-primary-eastus_eastus/providers/Microsoft.Network/networkSecurityGroups/aks-agentpool-26619185-nsg"
"5002f112-520f-47ae-9dd2-302ad4592923","Create or Update Network Security Group","Succeeded","Administrative","Informational","2026-08-14T19:51:20.246Z","6ad49bb6-a255-4718-b1c5-dce7e90c4130","aks-primary-eastus","Microsoft.Network/networkSecurityGroups","mc_rg-dr-primary-eastus_aks-primary-eastus_eastus","/subscriptions/6ad49bb6-a255-4718-b1c5-dce7e90c4130/resourceGroups/mc_rg-dr-primary-eastus_aks-primary-eastus_eastus/providers/Microsoft.Network/networkSecurityGroups/aks-agentpool-26619185-nsg"
"5002f112-520f-47ae-9dd2-302ad4592923","Create or Update Network Security Group","Started","Administrative","Informational","2026-08-14T19:51:20.137Z","6ad49bb6-a255-4718-b1c5-dce7e90c4130","aks-primary-eastus","Microsoft.Network/networkSecurityGroups","mc_rg-dr-primary-eastus_aks-primary-eastus_eastus","/subscriptions/6ad49bb6-a255-4718-b1c5-dce7e90c4130/resourceGroups/mc_rg-dr-primary-eastus_aks-primary-eastus_eastus/providers/Microsoft.Network/networkSecurityGroups/aks-agentpool-26619185-nsg"
"01acfcad-0f8d-40a9-83d5-a8bd4ea499db","Stop Managed Cluster","Failed","Administrative","Error","2026-08-14T19:50:35.890Z","6ad49bb6-a255-4718-b1c5-dce7e90c4130","zinal3933@gmail.com","Microsoft.ContainerService/managedClusters","rg-dr-primary-eastus","/subscriptions/6ad49bb6-a255-4718-b1c5-dce7e90c4130/resourceGroups/rg-dr-primary-eastus/providers/Microsoft.ContainerService/managedClusters/aks-primary-eastus"
"01acfcad-0f8d-40a9-83d5-a8bd4ea499db","Stop Managed Cluster","Started","Administrative","Informational","2026-08-14T19:50:35.780Z","6ad49bb6-a255-4718-b1c5-dce7e90c4130","zinal3933@gmail.com","Microsoft.ContainerService/managedClusters","rg-dr-primary-eastus","/subscriptions/6ad49bb6-a255-4718-b1c5-dce7e90c4130/resourceGroups/rg-dr-primary-eastus/providers/Microsoft.ContainerService/managedClusters/aks-primary-eastus"
"4075d1ce-195e-4ad4-905f-1d05e5565002","Create or update action group","Succeeded","Administrative","Informational","2026-08-14T19:30:12.358Z","6ad49bb6-a255-4718-b1c5-dce7e90c4130","zinal3933@gmail.com","Microsoft.Insights/actionGroups","rg-dr-primary-eastus","/subscriptions/6ad49bb6-a255-4718-b1c5-dce7e90c4130/resourcegroups/rg-dr-primary-eastus/providers/Microsoft.Insights/actiongroups/ag-dr-alerts"
"4075d1ce-195e-4ad4-905f-1d05e5565002","Create or update action group","Started","Administrative","Informational","2026-08-14T19:20:11.487Z","6ad49bb6-a255-4718-b1c5-dce7e90c4130","zinal3933@gmail.com","Microsoft.Insights/actionGroups","rg-dr-primary-eastus","/subscriptions/6ad49bb6-a255-4718-b1c5-dce7e90c4130/resourceGroups/rg-dr-primary-eastus/providers/Microsoft.Insights/actionGroups/ag-dr-alerts"
"4075d1ce-195e-4ad4-905f-1d05e5565002","Create or update action group","Succeeded","Administrative","Informational","2026-08-14T19:20:11.972Z","6ad49bb6-a255-4718-b1c5-dce7e90c4130","zinal3933@gmail.com","Microsoft.Insights/actionGroups","rg-dr-primary-eastus","/subscriptions/6ad49bb6-a255-4718-b1c5-dce7e90c4130/resourceGroups/rg-dr-primary-eastus/providers/Microsoft.Insights/actionGroups/ag-dr-alerts"
"f9090b58-f4e4-4422-ad7f-f59a4be3e7f8","Create Workspace","Succeeded","Administrative","Informational","2026-08-14T19:19:56.024Z","6ad49bb6-a255-4718-b1c5-dce7e90c4130","zinal3933@gmail.com","Microsoft.OperationalInsights/workspaces","rg-dr-primary-eastus","/subscriptions/6ad49bb6-a255-4718-b1c5-dce7e90c4130/resourcegroups/rg-dr-primary-eastus/providers/Microsoft.OperationalInsights/workspaces/log-dr-global-prod"
"f9090b58-f4e4-4422-ad7f-f59a4be3e7f8","Create Workspace","Started","Administrative","Informational","2026-08-14T19:19:35.133Z","6ad49bb6-a255-4718-b1c5-dce7e90c4130","zinal3933@gmail.com","Microsoft.OperationalInsights/workspaces","rg-dr-primary-eastus","/subscriptions/6ad49bb6-a255-4718-b1c5-dce7e90c4130/resourcegroups/rg-dr-primary-eastus/providers/Microsoft.OperationalInsights/workspaces/log-dr-global-prod"
